UNITID,CREDITS1,CREDITS3,SLO8,STUSRV2,STUSRV3,LIBRES1,TUITPL1,TUITPL3,ATHASSOC
365204,0,0,0,0,0,0,0,1,2
365213,0,0,-2,1,1,0,0,1,-2
365240,0,0,-2,0,0,1,0,1,-2
365374,0,0,-2,1,1,0,0,1,-2
365383,0,1,-2,1,1,1,0,1,-2
365480,0,1,-2,1,0,0,0,1,-2
365505,0,0,-2,0,0,0,0,1,-2
365693,0,0,-2,1,1,1,1,1,-2
365763,0,0,-2,1,1,0,0,1,-2
365824,0,0,-2,0,0,0,0,1,-2
365833,0,0,-2,0,0,0,0,1,-2
366003,1,1,0,1,1,1,0,1,2
366155,0,0,-2,1,0,0,0,1,-2
366191,0,0,-2,1,1,1,1,1,-2
366252,1,1,0,1,1,1,1,1,1
366261,0,1,0,1,1,1,0,1,2
366270,0,0,0,1,0,0,0,1,2
366289,0,0,0,1,1,0,0,1,2
366340,1,0,1,1,1,1,0,1,2
366368,0,0,0,1,1,1,0,0,2
366395,1,1,0,1,1,1,0,1,1
366401,1,1,0,1,1,1,0,1,2
366438,0,0,-2,1,1,0,0,1,-2
366465,1,1,0,1,1,1,0,1,2
366535,0,0,0,1,1,1,0,1,2
366553,1,1,0,1,1,1,0,1,2
366571,1,1,-2,1,0,0,0,1,-2
366605,0,0,0,0,0,1,0,1,2
366623,0,1,-2,1,1,0,0,0,-2
366632,0,1,-2,1,0,1,0,0,-2
366711,1,1,1,1,1,1,0,1,1
367051,0,0,-2,1,1,1,1,1,-2
367088,0,0,-2,1,1,0,0,1,-2
367103,0,0,0,1,1,1,0,0,2
367112,0,0,0,1,1,0,0,1,2
367158,0,0,-2,0,0,0,0,1,-2
367334,0,0,-2,0,0,0,0,1,-2
367361,0,0,0,1,1,1,0,0,2
367431,0,0,-2,1,1,1,0,1,-2
367459,1,1,0,1,1,1,0,1,2
367875,1,0,-2,1,1,1,0,1,-2
367884,1,1,0,1,1,1,0,1,2
367954,0,0,0,1,1,1,0,1,2
367972,0,0,-2,1,0,0,0,1,-2
367981,0,0,-2,1,0,1,0,1,-2
368036,0,0,-2,0,0,1,0,1,-2
368230,0,0,-2,1,1,0,0,1,-2
368364,1,1,-2,1,1,0,0,1,-2
368407,0,0,-2,1,0,0,0,1,-2
368443,0,1,0,1,1,1,0,1,2
368452,1,1,0,1,1,1,1,1,2
368540,0,0,-2,0,0,1,0,1,-2
368629,0,0,0,1,1,0,1,1,2
368647,0,0,-2,1,0,1,0,0,-2
368771,0,0,-2,1,0,1,0,0,-2
368832,0,0,-2,1,1,0,0,1,-2
368911,1,1,0,1,1,1,0,0,2
369002,0,0,0,1,0,1,0,1,2
369109,0,0,-2,1,0,1,0,1,-2
369400,0,0,0,1,1,1,1,1,2
369419,0,0,-2,1,1,0,0,1,-2
369446,0,0,-2,1,1,0,0,1,-2
369455,0,0,0,0,1,1,0,1,2
369516,0,0,0,1,1,1,0,0,2
369659,0,0,0,1,0,1,1,1,2
369668,0,0,0,1,1,0,0,1,2
369686,0,0,-2,1,1,0,0,1,-2
369695,0,0,-2,1,0,0,0,1,-2
369783,0,0,-2,1,1,1,0,1,-2
369950,0,0,-2,1,0,1,0,0,-2
371034,0,0,-2,1,1,1,0,1,-2
371052,0,0,-2,1,1,1,0,1,-2
371690,0,0,-2,1,0,0,0,0,-2
371830,0,0,-2,0,0,0,0,1,-2
371928,0,0,-2,1,0,1,0,1,-2
371964,0,0,0,1,0,0,1,1,2
372028,0,0,-2,1,0,1,0,1,-2
372073,0,1,0,1,1,0,0,1,2
372082,0,0,-2,1,1,0,0,1,-2
372240,0,0,-2,0,0,1,0,1,-2
372329,0,0,0,1,1,1,1,1,2
372356,0,0,-2,1,0,0,0,1,-2
372462,0,0,-2,0,0,1,0,1,-2
372718,0,0,0,1,1,1,0,1,2
372921,0,1,0,1,1,1,0,1,2
373085,0,0,0,0,0,1,0,1,2
373216,0,0,-2,1,0,0,0,1,-2
373456,0,0,-2,0,0,1,0,1,-2
373526,0,0,-2,1,0,0,1,1,-2
373678,0,0,-2,1,1,1,0,1,-2
373696,0,0,-2,1,0,0,0,1,-2
373711,1,1,-2,1,1,0,0,0,-2
373784,0,0,-2,1,1,0,0,1,-2
374024,0,0,0,1,0,1,0,1,2
374316,0,0,-2,0,0,0,0,1,-2
374343,0,0,-2,1,0,1,1,1,-2
374574,0,0,-2,1,1,1,1,1,-2
374592,0,0,-2,0,0,0,0,1,-2
374990,0,0,-2,0,0,1,0,1,-2
375106,0,0,-2,0,0,0,0,1,-2
375230,0,0,0,1,0,0,0,0,2
375373,0,0,-2,1,0,1,0,1,-2
375407,0,0,-2,1,1,0,0,1,-2
375416,0,1,0,1,1,1,0,1,2
375540,0,0,-2,1,0,0,0,1,-2
375568,0,0,-2,1,0,0,0,1,-2
375656,1,1,-2,1,1,0,0,1,-2
375683,0,0,-2,1,1,0,0,1,-2
375726,0,0,-2,1,1,1,0,0,-2
375939,0,0,0,1,1,0,1,1,2
375966,0,1,-2,0,0,0,0,1,-2
375984,0,0,-2,1,1,0,0,1,-2
376224,0,0,0,1,0,1,0,1,2
376242,0,0,-2,1,1,1,0,1,-2
376288,0,0,-2,1,1,1,0,1,-2
376321,0,0,0,1,1,1,0,1,2
376330,0,0,-2,1,0,1,0,1,-2
376385,0,0,0,1,1,1,0,1,2
376446,0,0,-2,1,1,0,0,1,-2
376631,0,0,-2,1,0,0,1,1,-2
376677,0,0,-2,0,0,0,0,1,-2
376695,1,0,1,1,1,1,0,1,2
377111,0,0,0,1,1,1,0,1,2
377193,0,0,-2,0,0,0,0,1,-2
377218,0,0,0,1,1,1,0,1,2
377272,0,0,-2,1,0,0,0,1,-2
377281,0,0,-2,1,0,0,0,1,-2
377315,0,0,-2,1,0,1,0,0,-2
377342,0,0,0,1,0,0,0,1,2
377449,0,0,0,1,1,1,0,1,2
377458,0,0,0,1,1,1,0,1,2
377485,0,1,-2,1,0,1,0,1,-2
377546,1,1,0,1,1,1,1,1,2
377555,1,1,1,1,1,1,0,0,2
377564,1,1,1,1,1,1,0,0,2
377643,0,0,-2,0,0,1,0,1,-2
377652,0,1,-2,1,1,1,0,1,-2
377661,0,1,0,1,1,1,0,1,2
377722,0,0,-2,0,1,0,1,1,-2
377759,0,0,-2,0,1,1,0,1,-2
378105,1,0,0,1,1,0,0,1,2
378576,0,1,0,1,0,1,0,1,2
378886,0,0,-2,1,1,0,0,1,-2
378956,0,1,-2,1,1,1,0,1,-2
379621,0,0,-2,1,0,0,0,1,-2
379746,0,0,-2,1,1,0,0,1,-2
379782,1,1,0,1,0,1,1,1,2
380067,0,0,-2,1,0,0,0,1,-2
380359,1,0,0,1,0,1,0,0,2
380368,1,1,0,1,0,1,0,1,1
380377,1,1,0,1,0,1,0,1,2
380438,0,0,0,1,1,0,0,1,2
380465,0,1,0,1,0,0,1,0,2
381255,0,0,-2,1,1,0,0,1,-2
381282,0,0,-2,1,1,0,0,1,-2
381325,0,0,-2,1,1,0,0,1,-2
381352,0,0,0,1,0,1,0,0,2
381361,0,0,-2,1,0,1,0,1,-2
381370,0,0,-2,1,0,0,0,1,-2
381404,0,0,-2,1,0,0,0,1,-2
381459,0,0,0,1,1,1,0,1,2
381486,0,0,-2,1,0,1,0,1,-2
381699,0,0,-2,1,0,0,0,1,-2
381732,0,0,-2,1,0,1,0,1,-2
382258,0,0,-2,1,0,0,0,1,-2
382416,0,0,-2,0,0,1,0,1,-2
382461,0,0,-2,0,0,0,0,1,-2
382780,0,0,-2,1,0,0,0,1,-2
382911,1,1,0,1,1,1,0,1,2
382957,0,1,0,1,1,1,0,1,2
383020,0,0,0,0,0,1,0,1,2
383084,0,0,0,1,1,0,0,0,2
383163,0,0,-2,1,0,1,0,1,-2
383190,1,1,0,1,1,1,0,1,2
383279,0,0,-2,0,0,0,0,1,-2
383297,0,0,-2,0,0,1,0,1,-2
383312,0,0,-2,1,1,0,0,1,-2
383330,0,1,-2,1,0,1,0,1,-2
383367,1,1,-2,1,1,0,0,1,-2
383464,0,0,-2,0,0,0,0,1,-2
383525,0,0,-2,1,1,0,0,0,-2
383765,0,0,-2,1,1,0,0,1,-2
383792,0,0,-2,1,0,0,0,1,-2
383996,1,1,0,1,1,1,0,1,2
384236,0,0,-2,1,1,1,0,1,-2
384245,0,0,-2,1,1,1,0,1,-2
384254,1,1,0,1,1,1,0,1,2
384306,1,0,0,1,0,1,0,1,2
384333,1,1,1,1,1,1,0,1,1
384342,1,1,0,1,1,1,0,1,1
384412,1,1,0,1,0,1,0,1,2
384421,0,0,0,1,0,1,0,1,2
385132,0,0,-2,1,0,1,0,1,-2
385415,0,0,0,1,0,1,0,1,2
385503,0,1,0,1,1,1,0,1,2
385549,0,0,-2,0,0,0,0,0,-2
385619,0,1,0,1,1,1,0,1,2
386153,0,0,0,1,1,1,0,1,2
386472,1,1,0,1,1,1,0,1,2
387925,0,0,-2,1,1,0,0,1,-2
388520,1,1,0,1,0,1,0,1,2
388663,0,0,-2,1,1,1,0,1,-2
389860,0,0,-2,1,0,1,0,1,-2
390905,0,0,-2,1,1,0,0,1,-2
391005,0,0,-2,1,0,0,0,1,-2
391546,0,0,-2,1,1,1,1,1,-2
391759,0,0,-2,0,0,1,0,1,-2
392257,0,0,0,1,1,1,0,1,2
392354,0,0,-2,0,0,1,1,0,-2
392415,0,1,0,1,1,1,0,1,2
393524,0,0,-2,1,0,1,0,1,-2
393649,0,0,-2,1,1,1,0,1,-2
393861,0,0,-2,1,0,1,0,1,-2
395362,1,1,1,1,1,1,1,1,1
395690,0,0,-2,1,0,0,0,1,-2
397942,0,0,-2,1,1,1,0,1,-2
399212,1,1,0,1,1,1,0,0,2
399869,0,0,0,1,1,0,1,1,2
399911,0,0,0,1,1,1,0,1,1
400080,0,0,-2,0,0,0,0,1,-2
400187,0,0,-2,1,0,0,0,1,-2
400558,1,0,0,1,0,1,0,1,2
401223,0,0,0,1,0,1,0,1,2
401250,0,0,0,1,1,1,0,1,2
401481,0,0,-2,1,0,0,0,1,-2
401764,0,0,-2,1,0,0,0,1,-2
402563,0,0,-2,1,0,0,0,1,-2
402776,0,1,0,1,1,1,1,1,2
402800,0,0,-2,1,1,1,1,1,-2
403469,1,1,0,1,1,1,0,1,1
403478,1,1,0,1,1,1,0,1,1
403487,1,1,0,1,1,1,0,1,1
404037,0,0,-2,1,0,1,1,1,-2
404055,0,1,0,1,1,0,0,1,2
404222,0,0,0,1,0,1,0,1,2
404338,1,1,0,1,1,1,0,1,2
404426,1,1,0,1,1,0,0,1,2
404480,-2,-2,-2,-2,-2,-2,-2,-2,-2
404684,0,0,-2,1,0,1,0,1,-2
404718,0,0,-2,1,0,0,0,1,-2
404806,0,0,0,1,1,1,0,1,2
404912,0,0,0,1,1,0,1,1,2
404994,1,0,0,1,1,1,0,1,1
405012,0,0,-2,1,0,0,0,1,-2
405058,0,0,0,1,0,1,0,1,2
405076,0,1,-2,1,1,0,0,1,-2
405854,0,0,0,1,0,1,0,1,2
405872,1,1,1,1,1,1,0,1,1
405997,0,1,1,1,0,0,1,0,2
406024,0,1,0,1,1,1,0,1,2
406033,0,1,0,1,1,1,0,1,2
406149,0,0,-2,1,0,1,0,1,-2
406325,0,0,-2,1,0,0,0,1,-2
406361,0,0,-2,1,1,1,0,0,-2
406413,0,0,-2,1,1,0,0,1,-2
406422,0,0,-2,1,0,1,0,1,-2
406486,0,0,-2,1,0,1,0,1,-2
406547,0,1,0,1,1,1,0,1,2
407090,0,0,-2,1,1,0,0,1,-2
407142,0,0,-2,0,0,0,0,1,-2
407151,0,0,-2,1,0,0,0,1,-2
407179,0,0,-2,1,1,0,0,1,-2
407355,0,0,-2,1,0,0,0,1,-2
407391,0,0,-2,1,1,0,0,1,-2
407407,0,0,-2,1,1,0,0,1,-2
407425,0,0,-2,1,1,0,0,1,-2
407434,0,0,-2,1,0,0,0,1,-2
407461,0,0,-2,1,1,0,0,1,-2
407470,0,0,-2,1,1,0,0,1,-2
407489,0,0,-2,1,1,1,0,1,-2
407513,0,0,-2,1,1,1,0,1,-2
407522,0,0,-2,1,1,1,0,1,-2
407568,0,0,-2,0,0,0,0,1,-2
407577,0,1,-2,1,0,0,0,1,-2
407595,0,0,-2,1,0,1,0,1,-2
407610,1,1,0,1,0,1,0,1,2
407629,0,0,0,1,1,1,0,0,2
407683,0,0,-2,0,0,0,0,1,-2
407708,0,0,-2,1,1,0,0,1,-2
407735,0,0,-2,1,1,0,0,1,-2
407832,0,0,-2,1,0,0,0,1,-2
408066,0,0,-2,1,1,0,0,1,-2
408163,0,0,-2,1,0,0,0,1,-2
408385,0,1,-2,1,1,0,0,1,-2
408729,1,1,0,1,1,1,0,1,2
408844,1,1,0,1,1,1,1,1,1
408862,0,0,-2,0,0,0,1,1,-2
409032,0,0,-2,1,1,0,0,0,-2
409120,0,0,-2,1,0,0,0,1,-2
409193,0,0,-2,0,0,1,0,1,-2
409254,0,0,1,1,1,1,0,1,2
409315,1,1,1,1,1,1,0,1,2
409379,-2,-2,-2,-2,-2,-2,-2,-2,-2
409537,0,0,-2,1,1,0,0,1,-2
409591,0,0,-2,1,0,0,0,1,-2
409616,0,0,0,1,1,1,0,1,2
409698,1,1,1,1,1,1,0,1,1
410797,0,0,-2,1,1,0,0,1,-2
410964,0,0,-2,1,0,0,0,1,-2
411684,0,0,-2,1,0,1,0,1,-2
411754,0,0,-2,1,0,1,0,1,-2
412173,0,0,0,1,1,1,0,0,2
412535,1,0,-2,1,1,1,0,1,-2
412544,0,0,-2,0,0,0,0,1,-2
412599,0,0,0,1,1,1,0,1,2
413176,0,0,-2,1,1,1,0,1,-2
413413,1,1,0,1,1,0,0,1,2
413617,0,0,1,1,0,1,0,1,2
413626,1,0,0,1,0,1,0,1,1
413680,0,0,0,1,1,1,0,1,2
413778,0,0,-2,1,0,1,0,1,-2
413820,0,0,-2,1,0,0,0,1,-2
413893,0,0,-2,1,1,1,0,1,-2
413945,0,0,-2,0,0,0,0,1,-2
413972,0,0,-2,0,0,0,0,1,-2
414063,0,0,-2,1,0,0,0,1,-2
414124,0,0,-2,1,1,0,0,1,-2
414461,0,0,0,1,1,1,0,1,2
414489,0,0,-2,1,0,0,0,1,-2
414540,0,0,-2,0,1,0,0,1,-2
414595,1,1,0,1,1,1,0,1,2
414823,1,1,0,1,1,1,0,1,1
414869,0,0,-2,1,1,0,0,1,-2
414878,1,1,0,1,0,1,0,1,2
414911,1,1,0,1,1,1,0,1,1
414939,0,0,0,1,0,1,0,1,2
414966,0,0,0,0,0,1,0,1,2
415039,0,0,-2,1,1,0,0,1,-2
415057,0,0,-2,1,1,1,0,1,-2
415987,0,0,-2,1,1,1,0,1,-2
416458,0,0,-2,1,1,1,0,1,-2
416801,0,1,0,1,0,1,0,1,2
417008,0,0,-2,0,1,0,0,1,-2
417062,0,0,-2,0,0,0,0,1,-2
417105,0,0,-2,1,1,1,0,0,-2
417123,0,0,-2,1,1,0,0,1,-2
417248,0,0,-2,0,0,0,0,0,-2
417275,0,0,-2,0,0,0,0,0,-2
417327,0,1,0,1,1,1,0,1,2
417381,0,0,-2,1,1,0,0,1,-2
417442,0,0,-2,1,0,0,0,0,-2
417503,0,0,-2,1,0,0,0,1,-2
417600,0,0,-2,0,0,0,0,1,-2
417628,1,0,-2,1,1,1,0,1,-2
417637,0,0,-2,1,0,1,0,1,-2
417646,0,0,-2,1,0,0,0,1,-2
417655,0,0,-2,1,0,0,0,1,-2
417682,0,0,-2,1,0,0,0,1,-2
417716,0,0,-2,1,1,1,0,1,-2
417725,0,0,-2,1,1,0,0,1,-2
417734,1,0,0,0,0,0,0,1,2
417752,1,1,0,1,0,1,0,1,2
417831,0,0,-2,0,0,0,0,1,-2
417840,0,0,-2,1,1,0,0,1,-2
417868,0,0,-2,1,1,0,0,1,-2
417886,0,0,-2,0,0,0,0,1,-2
417910,0,0,-2,1,1,1,0,1,-2
417983,0,0,-2,1,0,0,0,1,-2
417992,0,0,-2,1,0,1,0,0,-2
418001,0,0,-2,1,0,0,0,1,-2
418010,0,0,-2,1,0,0,0,0,-2
418029,0,0,-2,1,0,0,0,1,-2
418038,0,0,-2,1,1,0,0,1,-2
418056,0,0,-2,1,1,0,0,1,-2
418065,0,0,-2,1,0,1,0,1,-2
418083,0,0,-2,1,1,0,0,1,-2
418126,0,1,0,1,1,1,0,1,2
418171,0,0,-2,1,0,0,0,1,-2
418199,0,0,-2,1,1,0,0,1,-2
418205,1,0,-2,1,1,1,1,1,-2
418223,0,0,-2,1,1,0,0,1,-2
418250,1,1,-2,1,0,1,0,1,-2
418269,0,0,-2,1,1,0,0,1,-2
418278,0,0,-2,0,0,1,0,1,-2
418296,0,0,-2,1,0,0,0,1,-2
418302,0,1,-2,1,1,0,0,1,-2
418320,1,1,-2,1,1,0,0,0,-2
418348,0,0,-2,1,0,0,0,1,-2
418357,0,0,-2,1,1,0,0,1,-2
418409,1,1,-2,1,0,1,0,1,-2
418427,0,1,-2,1,1,1,0,1,-2
418445,0,0,-2,1,0,1,0,1,-2
418454,0,0,-2,1,0,0,1,0,-2
418481,0,0,-2,1,0,0,0,0,-2
418515,0,1,-2,1,0,0,0,1,-2
418524,0,0,-2,1,0,1,0,1,-2
418533,1,1,0,1,0,0,0,1,2
418542,0,0,-2,1,1,0,0,1,-2
418560,0,0,-2,0,0,0,0,1,-2
418588,0,0,-2,1,0,1,1,0,-2
418612,0,1,-2,1,0,1,0,0,-2
418658,0,0,-2,1,1,0,0,1,-2
418764,0,0,-2,0,0,1,0,1,-2
418773,0,0,-2,1,1,1,0,1,-2
418782,0,0,-2,1,1,1,0,1,-2
418889,1,1,0,1,1,0,0,1,2
418913,0,0,-2,1,0,0,0,1,-2
418968,0,0,-2,1,0,0,0,0,-2
419031,0,0,-2,0,0,1,0,0,-2
419095,0,0,-2,1,1,1,0,0,-2
419183,0,0,-2,1,0,1,1,1,-2
419217,0,0,-2,1,1,1,0,1,-2
419226,1,0,-2,1,1,0,0,1,-2
419235,0,0,-2,1,0,1,0,1,-2
419244,1,0,0,1,1,1,0,1,2
419253,0,0,-2,1,1,0,0,1,-2
419280,0,0,-2,1,0,0,0,1,-2
419332,0,0,-2,0,0,0,0,1,-2
419341,1,1,0,1,1,0,1,1,2
419420,0,0,-2,1,1,0,0,1,-2
419484,0,1,-2,1,0,1,0,1,-2
419633,0,0,-2,1,0,1,0,1,-2
419703,0,0,-2,1,1,1,0,1,-2
419712,0,0,-2,1,1,1,0,1,-2
419721,0,0,-2,1,1,1,0,1,-2
420024,0,0,0,1,1,1,0,1,2
420042,0,1,0,1,0,0,1,0,2
420130,0,0,-2,1,1,0,0,1,-2
420246,0,0,0,1,1,1,0,0,2
420255,0,0,-2,1,0,0,0,1,-2
420325,0,0,0,1,0,1,0,1,2
420343,0,0,-2,1,1,1,1,1,-2
420370,0,0,0,1,1,0,0,1,2
420398,1,1,1,1,1,1,0,1,2
420431,1,1,0,1,1,1,0,0,2
420440,1,1,0,1,1,1,0,1,2
420468,0,0,-2,1,1,0,1,1,-2
420538,1,1,0,1,1,1,0,1,2
420556,1,1,0,1,1,1,0,1,2
420705,0,0,0,1,0,1,0,1,2
420723,1,1,0,1,0,1,0,1,2
420802,-2,-2,-2,-2,-2,-2,-2,-2,-2
420981,0,0,-2,1,0,1,0,1,-2
421513,0,0,0,0,0,1,0,1,2
421610,0,0,-2,0,0,0,0,1,-2
421665,0,0,-2,1,0,0,0,1,-2
421708,0,0,0,1,1,0,1,1,2
421717,0,0,-2,0,0,0,0,1,-2
421771,0,0,-2,1,1,1,0,1,-2
421832,0,0,0,1,1,1,0,1,2
421841,0,0,0,1,1,1,1,1,2
421878,0,0,0,1,1,1,0,1,2
421896,0,0,-2,1,1,1,0,1,-2
422020,0,1,0,1,1,1,1,1,2
422695,1,0,0,1,1,1,0,1,2
422835,0,0,-2,1,0,0,0,1,-2
423120,0,0,-2,1,1,0,0,1,-2
423397,0,0,-2,1,1,1,0,1,-2
423412,0,0,-2,1,0,1,0,1,-2
423643,0,0,0,1,1,1,0,1,2
423652,1,1,0,1,1,1,0,1,2
425250,0,0,0,1,0,1,0,1,2
425986,1,1,-2,1,1,1,0,1,-2
426314,1,1,0,1,1,1,0,0,2
427308,0,0,-2,1,0,1,1,1,-2
427335,0,0,-2,0,0,1,0,1,-2
427894,0,0,-2,1,1,0,0,1,-2
427973,0,0,-2,1,1,1,0,1,-2
427982,0,0,0,1,1,1,0,1,2
427991,1,0,-2,1,0,0,0,1,-2
428000,0,1,-2,1,0,0,1,1,-2
428019,0,1,-2,1,1,0,0,0,-2
428055,0,0,-2,1,1,1,0,1,-2
428125,0,0,-2,1,1,0,0,1,-2
428143,0,0,-2,1,0,1,0,1,-2
428170,0,0,0,1,1,1,0,0,2
428259,0,1,0,1,0,0,0,0,2
428392,1,1,0,1,1,1,0,1,2
428426,-2,-2,-2,-2,-2,-2,-2,-2,-2
428453,-2,-2,-2,-2,-2,-2,-2,-2,-2
429012,0,0,-2,1,0,1,0,1,-2
429085,0,0,0,1,1,1,0,1,2
429094,1,1,0,1,1,1,0,1,2
429128,1,0,0,1,0,1,0,1,2
430184,1,1,0,1,1,1,0,1,2
430218,0,0,-2,1,1,0,0,1,-2
430227,0,0,-2,1,1,0,0,1,-2
430245,0,1,-2,1,1,0,0,1,-2
430306,0,0,-2,0,1,1,0,1,-2
430403,0,0,-2,1,1,0,0,1,-2
430485,1,1,0,1,0,1,0,0,2
430564,0,0,-2,0,0,1,0,1,-2
430582,0,0,-2,1,0,1,0,0,-2
430670,0,1,0,1,1,1,0,1,2
430704,0,0,0,1,1,1,0,1,2
430795,0,0,0,1,0,0,0,1,2
430883,0,0,-2,1,0,0,0,1,-2
430908,0,1,-2,1,1,1,0,1,-2
430935,0,0,0,1,0,1,0,1,2
430971,0,1,-2,1,0,0,0,1,-2
431017,1,0,-2,1,1,0,0,1,-2
431071,0,0,-2,1,0,0,0,1,-2
431099,0,0,-2,1,0,0,0,1,-2
431105,0,0,-2,1,0,0,0,1,-2
431123,0,0,-2,0,1,0,0,1,-2
431141,0,0,0,1,1,1,0,1,2
431169,0,0,-2,1,1,0,0,1,-2
431187,0,0,-2,1,0,0,0,1,-2
431196,0,0,-2,1,1,0,0,1,-2
431266,0,0,-2,1,1,1,0,0,-2
431275,0,0,-2,1,0,1,0,0,-2
431284,0,0,-2,1,0,1,0,1,-2
431558,0,0,-2,1,1,0,0,0,-2
431600,1,0,-2,1,0,1,0,1,-2
431716,0,0,-2,1,1,0,0,1,-2
431929,0,0,0,1,0,1,0,1,2
431983,0,0,0,1,0,1,0,1,2
432117,0,0,-2,1,0,0,0,1,-2
432144,-2,-2,-2,-2,-2,-2,-2,-2,-2
432223,0,1,0,1,0,0,1,0,2
432269,0,0,-2,1,1,0,0,1,-2
432348,0,0,0,1,0,1,1,1,2
432384,1,1,0,1,1,1,0,1,2
432524,1,1,0,0,0,1,0,1,2
433004,1,1,0,1,0,1,0,1,2
433013,0,0,0,1,1,1,0,1,2
433040,0,0,-2,1,0,1,0,1,-2
433068,1,0,-2,1,0,0,0,1,-2
433101,0,0,-2,1,1,1,1,1,-2
433138,0,0,-2,1,1,1,0,1,-2
433174,1,1,0,1,1,1,0,0,2
433387,0,1,1,1,0,0,0,1,2
433420,0,0,0,1,1,0,0,1,2
433536,1,1,0,1,1,1,0,1,2
433660,1,1,1,1,1,1,0,0,1
434016,1,0,0,0,0,1,0,0,1
434061,1,1,0,1,1,1,0,1,2
434140,0,0,0,1,1,0,1,1,2
434159,0,0,0,1,1,1,1,1,2
434274,0,0,-2,1,0,0,0,1,-2
434283,0,0,-2,1,0,0,0,1,-2
434292,1,0,-2,0,0,1,0,1,-2
434308,0,0,-2,1,1,0,0,1,-2
434344,0,0,-2,0,0,0,0,1,-2
434362,0,0,-2,1,1,0,0,1,-2
434432,0,0,0,0,0,1,0,1,2
434441,0,1,0,1,0,1,0,1,2
434469,0,0,-2,1,1,0,0,0,-2
434496,0,0,-2,1,0,0,0,1,-2
434539,0,1,0,1,1,1,0,1,2
434584,1,1,0,0,1,1,0,1,2
434672,1,1,1,1,1,1,0,1,1
434715,0,0,0,1,1,1,0,0,2
434751,1,1,0,1,1,1,0,1,2
434821,0,0,0,1,0,1,0,1,2
434830,0,0,-2,1,0,0,0,1,-2
434900,0,0,0,1,1,1,0,1,2
434937,0,0,0,1,0,1,0,1,2
435000,0,0,0,1,0,1,0,0,2
436003,0,0,-2,1,0,1,0,1,-2
436030,0,0,-2,0,0,0,0,1,-2
436100,0,0,-2,0,0,0,0,1,-2
436261,0,0,0,0,0,1,0,1,2
436304,1,1,1,1,0,1,0,1,2
436429,0,1,0,1,1,1,0,1,2
436553,0,0,-2,1,0,1,0,1,-2
436599,0,0,0,1,1,0,0,1,2
436614,1,0,0,1,1,1,0,1,2
436632,0,0,-2,0,0,0,0,1,-2
436641,0,0,-2,1,1,1,0,1,-2
436650,0,0,-2,1,0,0,0,1,-2
436775,0,0,-2,0,0,0,0,1,-2
436818,1,1,1,1,1,1,0,1,2
436827,1,1,1,1,1,1,0,1,1
436836,1,1,1,1,1,1,0,1,2
437097,1,1,0,1,0,1,0,0,2
437103,1,1,0,1,1,1,0,1,1
437237,0,0,-2,1,0,1,0,1,-2
437316,1,1,0,1,0,1,0,1,2
437325,1,1,0,1,0,1,0,1,2
437556,0,0,-2,1,1,1,0,1,-2
437608,0,0,-2,1,0,1,0,1,-2
437635,0,0,0,1,1,0,0,1,2
437705,0,0,0,1,1,1,0,1,2
437723,0,0,-2,1,1,1,0,0,-2
437732,0,0,0,1,1,1,0,1,2
437750,0,0,0,1,1,1,0,0,2
437769,0,0,0,1,1,1,0,1,2
437778,0,0,-2,1,1,0,0,1,-2
437857,0,0,-2,1,0,0,0,1,-2
437936,0,0,0,1,1,1,0,1,2
438151,0,1,0,1,1,1,0,1,2
438179,0,1,0,1,1,1,0,1,2
438221,0,0,0,1,0,0,0,1,2
438258,0,0,0,1,1,1,0,1,2
438285,0,0,-2,1,1,0,0,1,-2
438337,0,0,-2,1,1,1,0,1,-2
438498,1,1,0,1,1,1,0,1,2
438504,0,0,0,1,1,1,1,1,2
438586,0,1,0,1,0,1,0,1,2
438665,-2,-2,-2,-2,-2,-2,-2,-2,-2
438674,0,0,-2,0,0,0,0,1,-2
438708,1,1,0,1,0,0,0,1,2
438735,0,0,-2,1,1,1,0,1,-2
438869,0,0,0,1,1,1,0,1,2
438984,0,0,-2,1,1,1,0,1,-2
439020,0,0,0,0,0,1,0,1,2
439118,0,0,0,1,0,1,0,1,2
439154,-2,-2,-2,-2,-2,-2,-2,-2,-2
439190,1,1,0,1,1,1,0,1,2
439288,1,1,0,1,1,1,0,1,2
439367,0,0,0,0,1,0,0,1,2
439394,0,0,0,1,0,1,0,1,2
439446,0,0,0,1,0,1,0,0,2
439455,0,0,-2,1,0,1,0,1,-2
439473,0,0,-2,0,0,0,0,1,-2
439491,0,0,-2,1,0,1,0,1,-2
439507,0,0,0,1,0,1,0,1,2
439570,0,0,0,1,1,1,0,1,2
439622,0,0,-2,1,1,0,0,1,-2
439668,0,0,-2,1,1,1,0,1,-2
439686,0,0,-2,1,1,1,0,1,-2
439701,1,1,0,1,0,1,0,1,2
439738,1,1,0,1,1,1,0,1,2
439747,0,0,-2,0,0,1,0,1,-2
439774,0,0,-2,1,0,0,0,1,-2
439783,0,0,0,1,0,1,0,1,2
439792,0,1,0,0,1,1,1,1,2
439817,0,0,0,1,1,1,0,1,2
439844,0,0,-2,0,0,0,0,1,-2
439862,0,0,0,0,0,1,0,1,2
439871,0,0,0,0,0,0,0,0,2
439899,1,1,0,1,1,1,0,1,2
439914,0,0,0,0,0,1,1,1,2
439932,0,0,-2,1,1,0,0,1,-2
